-0.104241,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-1.055431,-0.195078,1.334595,0.8748020000000001,-0.743909
0.192011,-0.03215,0.452567,-0.877078,0.261718,0.273364,0.371178,0.920367,0.18881,0.17316099999999998
0.624046,-2.426761,0.178724,0.7113520000000001,1.066121,-1.055431,-1.025587,0.99267,1.934972,-0.270999
0.056229,0.124874,0.136047,0.14974,0.17234000000000002,0.730137,-0.081827,-0.385086,0.032902,0.850189
-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,1.020811,0.597681,0.203298,-0.185368,0.6971970000000001
0.290762,0.077766,0.118265,0.275805,0.261718,0.190314,1.050686,-0.746426,-0.372457,-0.271228
0.463576,0.109171,0.224957,-1.411178,0.261718,0.107265,0.220177,0.446534,0.251173,0.101179
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.723232,-1.365341,0.13786800000000002,1.46725,0.273146
-0.314087,-0.024299,-1.681275,0.307284,0.261718,-0.972381,-0.232828,0.953839,0.344717,-0.647987
0.117948,0.171981,0.217845,1.738109,0.261718,1.602159,0.748682,-0.24778000000000006,-0.123005,1.1021530000000002
-0.449869,-0.291239,0.434785,-0.068824,0.261718,0.647088,0.673182,-0.56697,0.282354,0.318437
-2.573011,0.06991499999999999,0.246296,-3.018853,0.08296100000000001,-2.550325,0.220177,0.648241,-3.334697,-2.295332
0.142636,-0.142067,0.246296,0.789259,-1.347089,1.228436,0.673182,0.34623400000000004,-0.029461,0.835843
0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,0.024215,0.673182,0.219316,0.531806,-0.217522
0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,1.35301,0.824183,0.116278,0.064084,0.841304
0.09326,-1.680899,0.356544,0.180532,0.17234000000000002,0.231839,0.257927,-0.291174,0.282354,0.193498
0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.266459,-2.950858,-1.649223,-1.214356,-1.855694
-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,0.356414,0.069175,-0.001573,-1.214356,0.418507
0.352481,0.211237,0.306755,-0.946242,0.17234000000000002,-0.30798400000000004,0.7864329999999999,-0.411938,-0.590727,-0.571702
0.389513,0.556689,0.431229,-1.955514,0.08296100000000001,-1.346105,0.069175,-2.606713,-1.619716,-1.145309
0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,-0.681707,0.182426,0.178116,0.31353600000000004,-0.591123
-0.486901,-0.259834,-3.210528,0.221798,0.351096,-1.22153,-0.006326,1.1936,-0.466001,-0.995235
-0.22768,0.289748,0.132491,-0.234783,0.261718,0.024215,-0.006326,-0.127735,0.562987,0.15081
0.698109,-0.306942,-0.03466,0.06264199999999999,0.976743,-0.14188399999999998,-1.440842,0.5547949999999999,1.903791,0.927366
0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.349509,0.55993,0.217607,-0.185368,-0.49391
-0.030178,0.093469,0.235627,1.206186,0.261718,0.522513,-0.006326,0.179281,0.594169,0.596043
0.006853,0.462474,-0.016878,0.649795,-1.347089,0.273364,0.144676,0.4829770000000001,0.001721,0.290277
0.13029200000000002,0.062064,0.5059130000000001,0.417148,-1.168333,-0.05883500000000001,0.257927,0.314781,0.4694430000000001,-0.073077
-0.22768,0.085618,0.239183,-0.523467,0.261718,-1.055431,-0.157328,-0.005495,-0.216549,-0.778303
1.043737,-0.401156,0.4739060000000001,0.506215,0.261718,-0.183409,0.295677,0.7887109999999999,-0.715453,-0.193388
0.25373,0.219088,0.14315999999999998,0.720541,0.261718,-0.557133,0.031425,0.561396,-0.466001,-0.400218
